Ngozi,Kayanza,2010,0-23 months,Vitamin A,70.7524019,2.425194104,33.74183101,90.68117084,33.74183101,26.36080548,121.2597052,11.8
Ngozi,Kayanza,2010,0-23 months,Protein,70.7524019,2.425194104,33.74183101,90.68117084,33.74183101,26.36080548,121.2597052,11.8
Ngozi,Kayanza,2010,24-59 months,Iron,57.88832883,1.792534772,33.74183101,90.68117084,33.74183101,26.36080548,121.2597052,11.8
Ngozi,Kayanza,2010,24-59 months,Vitamin A,57.88832883,1.792534772,33.74183101,90.68117084,33.74183101,26.36080548,121.2597052,11.8
Ngozi,Kayanza,2010,24-59 months,Protein,57.88832883,1.792534772,33.74183101,90.68117084,33.74183101,26.36080548,121.2597052,11.8
Kayanza,Kayanza,2010,0-23 months,Iron,70.52237512,2.41730943,33.63213121,90.38635262,33.63213121,26.2751025,120.8654715,5.5
Kayanza,Kayanza,2010,0-23 months,Vitamin A,70.52237512,2.41730943,33.63213121,90.38635262,33.63213121,26.2751025,120.8654715,5.5
Kayanza,Kayanza,2010,0-23 months,Protein,70.52237512,2.41730943,33.63213121,90.38635262,33.63213121,26.2751025,120.8654715,5.5
Kayanza,Kayanza,2010,24-59 months,Iron,57.7001251,1.78670697,33.63213121,90.38635262,33.63213121,26.2751025,120.8654715,5.5
Kayanza,Kayanza,2010,24-59 months,Vitamin A,57.7001251,1.78670697,33.63213121,90.38635262,33.63213121,26.2751025,120.8654715,5.5
Kayanza,Kayanza,2010,24-59 months,Protein,57.7001251,1.78670697,33.63213121,90.38635262,33.63213121,26.2751025,120.8654715,5.5
Kirundo,Kayanza,2010,0-23 months,Iron,60.01395131,2.057110104,28.62066232,76.91802999,28.62066232,22.35989244,102.8555052,6.8
Kirundo,Kayanza,2010,0-23 months,Vitamin A,60.01395131,2.057110104,28.62066232,76.91802999,28.62066232,22.35989244,102.8555052,6.8
Kirundo,Kayanza,2010,0-23 months,Protein,60.01395131,2.057110104,28.62066232,76.91802999,28.62066232,22.35989244,102.8555052,6.8
Kirundo,Kayanza,2010,24-59 months,Iron,49.1023238,1.520472686,28.62066232,76.91802999,28.62066232,22.35989244,102.8555052,6.8
Kirundo,Kayanza,2010,24-59 months,Vitamin A,49.1023238,1.520472686,28.62066232,76.91802999,28.62066232,22.35989244,102.8555052,6.8
Kirundo,Kayanza,2010,24-59 months,Protein,49.1023238,1.520472686,28.62066232,76.91802999,28.62066232,22.35989244,102.8555052,6.8
Muyinga,Ngozi,2010,0-23 months,Iron,72.23270555,2.475934766,34.44778804,92.57843037,34.44778804,26.91233441,123.7967383,10.8
Muyinga,Ngozi,2010,0-23 months,Vitamin A,72.23270555,2.475934766,34.44778804,92.57843037,34.44778804,26.91233441,123.7967383,10.8
Muyinga,Ngozi,2010,0-23 months,Protein,72.23270555,2.475934766,34.44778804,92.57843037,34.44778804,26.91233441,123.7967383,10.8
Muyinga,Ngozi,2010,24-59 months,Iron,59.09948636,1.83003874,34.44778804,92.57843037,34.44778804,26.91233441,123.7967383,10.8
Muyinga,Ngozi,2010,24-59 months,Vitamin A,59.09948636,1.83003874,34.44778804,92.57843037,34.44778804,26.91233441,123.7967383,10.8
Muyinga,Ngozi,2010,24-59 months,Protein,59.09948636,1.83003874,34.44778804,92.57843037,34.44778804,26.91233441,123.7967383,10.8
Ruyigi,Gitega,2010,0-23 months,Iron,63.51348621,2.177064356,30.28959104,81.40327592,30.28959104,23.663743,108.8532178,10.1
Ruyigi,Gitega,2010,0-23 months,Vitamin A,63.51348621,2.177064356,30.28959104,81.40327592,30.28959104,23.663743,108.8532178,10.1
Ruyigi,Gitega,2010,0-23 months,Protein,63.51348621,2.177064356,30.28959104,81.40327592,30.28959104,23.663743,108.8532178,10.1
Ruyigi,Gitega,2010,24-59 months,Iron,51.96557963,1.609134524,30.28959104,81.40327592,30.28959104,23.663743,108.8532178,10.1
Ruyigi,Gitega,2010,24-59 months,Vitamin A,51.96557963,1.609134524,30.28959104,81.40327592,30.28959104,23.663743,108.8532178,10.1
Ruyigi,Gitega,2010,24-59 months,Protein,51.96557963,1.609134524,30.28959104,81.40327592,30.28959104,23.663743,108.8532178,10.1
Cankuzo,Gitega,2010,0-23 months,Iron,68.86474381,2.360490474,32.84160659,88.26181771,32.84160659,25.65750515,118.0245237,8.9
Cankuzo,Gitega,2010,0-23 months,Vitamin A,68.86474381,2.360490474,32.84160659,88.26181771,32.84160659,25.65750515,118.0245237,8.9
Cankuzo,Gitega,2010,0-23 months,Protein,68.86474381,2.360490474,32.84160659,88.26181771,32.84160659,25.65750515,118.0245237,8.9
Cankuzo,Gitega,2010,24-59 months,Iron,56.3438813,1.74471035,32.84160659,88.26181771,32.84160659,25.65750515,118.0245237,8.9
Cankuzo,Gitega,2010,24-59 months,Vitamin A,56.3438813,1.74471035,32.84160659,88.26181771,32.84160659,25.65750515,118.0245237,8.9
Cankuzo,Gitega,2010,24-59 months,Protein,56.3438813,1.74471035,32.84160659,88.26181771,32.84160659,25.65750515,118.0245237,8.9
Bujumbura,Gitega,2011,0-23 months,Iron,40.32463597,14.49166605,32.07641498,50.40579497,87.06455495,53.84255372,87.06455495,6.5
Bujumbura,Gitega,2011,0-23 months,Vitamin A,40.32463597,14.49166605,32.07641498,50.40579497,87.06455495,53.84255372,87.06455495,6.5
Bujumbura,Gitega,2011,0-23 months,Protein,40.32463597,14.49166605,32.07641498,50.40579497,87.06455495,53.84255372,87.06455495,6.5
Bujumbura,Gitega,2011,24-59 months,Iron,32.99288398,10.71123143,32.07641498,50.40579497,87.06455495,53.84255372,87.06455495,6.5
Bujumbura,Gitega,2011,24-59 months,Vitamin A,32.99288398,10.71123143,32.07641498,50.40579497,87.06455495,53.84255372,87.06455495,6.5
Bujumbura,Gitega,2011,24-59 months,Protein,32.99288398,10.71123143,32.07641498,50.40579497,87.06455495,53.84255372,87.06455495,6.5
Muha,Kayanza,2011,0-23 months,Iron,36.1714016,12.99909745,28.77270582,45.214252,78.09734437,48.29704191,78.09734437,3.3
Muha,Kayanza,2011,0-23 months,Vitamin A,36.1714016,12.99909745,28.77270582,45.214252,78.09734437,48.29704191,78.09734437,3.3
Muha,Kayanza,2011,0-23 months,Protein,36.1714016,12.99909745,28.77270582,45.214252,78.09734437,48.29704191,78.09734437,3.3
Muha,Kayanza,2011,24-59 months,Iron,29.59478313,9.608028551,28.77270582,45.214252,78.09734437,48.29704191,78.09734437,3.3
Muha,Kayanza,2011,24-59 months,Vitamin A,29.59478313,9.608028551,28.77270582,45.214252,78.09734437,48.29704191,78.09734437,3.3
Muha,Kayanza,2011,24-59 months,Protein,29.59478313,9.608028551,28.77270582,45.214252,78.09734437,48.29704191,78.09734437,3.3
Mukaza,Ngozi,2011,0-23 months,Iron,36.77879382,13.21737903,29.25585872,45.97349228,79.40875939,49.10804857,79.40875939,10.1
Mukaza,Ngozi,2011,0-23 months,Vitamin A,36.77879382,13.21737903,29.25585872,45.97349228,79.40875939,49.10804857,79.40875939,10.1
Mukaza,Ngozi,2011,0-23 months,Protein,36.77879382,13.21737903,29.25585872,45.97349228,79.40875939,49.10804857,79.40875939,10.1
Mukaza,Ngozi,2011,24-59 months,Iron,30.0917404,9.769367109,29.25585872,45.97349228,79.40875939,49.10804857,79.40875939,10.1
Mukaza,Ngozi,2011,24-59 months,Vitamin A,30.0917404,9.769367109,29.25585872,45.97349228,79.40875939,49.10804857,79.40875939,10.1
Mukaza,Ngozi,2011,24-59 months,Protein,30.0917404,9.769367109,29.25585872,45.97349228,79.40875939,49.10804857,79.40875939,10.1
Gitega,Kirundo,2011,0-23 months,Iron,32.42356264,11.65221782,25.79147028,40.5294533,70.00541933,43.29282511,70.00541933,9.5
Gitega,Kirundo,2011,0-23 months,Vitamin A,32.42356264,11.65221782,25.79147028,40.5294533,70.00541933,43.29282511,70.00541933,9.5
Gitega,Kirundo,2011,0-23 months,Protein,32.42356264,11.65221782,25.79147028,40.5294533,70.00541933,43.29282511,70.00541933,9.5
Gitega,Kirundo,2011,24-59 months,Iron,26.52836943,8.612508826,25.79147028,40.5294533,70.00541933,43.29282511,70.00541933,9.5
Gitega,Kirundo,2011,24-59 months,Vitamin A,26.52836943,8.612508826,25.79147028,40.5294533,70.00541933,43.29282511,70.00541933,9.5
Gitega,Kirundo,2011,24-59 months,Protein,26.52836943,8.612508826,25.79147028,40.5294533,70.00541933,43.29282511,70.00541933,9.5
Ngozi,Kayanza,2011,0-23 months,Iron,42.23934285,15.17976384,33.59947727,52.79917856,91.19858116,56.39912256,91.19858116,10.7
Ngozi,Kayanza,2011,0-23 months,Vitamin A,42.23934285,15.17976384,33.59947727,52.79917856,91.19858116,56.39912256,91.19858116,10.7
Ngozi,Kayanza,2011,0-23 months,Protein,42.23934285,15.17976384,33.59947727,52.79917856,91.19858116,56.39912256,91.19858116,10.7
Ngozi,Kayanza,2011,24-59 months,Iron,34.55946233,11.21982544,33.59947727,52.79917856,91.19858116,56.39912256,91.19858116,10.7
Ngozi,Kayanza,2011,24-59 months,Vitamin A,34.55946233,11.21982544,33.59947727,52.79917856,91.19858116,56.39912256,91.19858116,10.7
Ngozi,Kayanza,2011,24-59 months,Protein,34.55946233,11.21982544,33.59947727,52.79917856,91.19858116,56.39912256,91.19858116,10.7
Kayanza,Kayanza,2011,0-23 months,Iron,34.44952129,12.38029671,27.4030283,43.06190161,74.37964823,45.99794036,74.37964823,8.1
Kayanza,Kayanza,2011,0-23 months,Vitamin A,34.44952129,12.38029671,27.4030283,43.06190161,74.37964823,45.99794036,74.37964823,8.1
Kayanza,Kayanza,2011,0-23 months,Protein,34.44952129,12.38029671,27.4030283,43.06190161,74.37964823,45.99794036,74.37964823,8.1
Kayanza,Kayanza,2011,24-59 months,Iron,28.18597196,9.150654092,27.4030283,43.06190161,74.37964823,45.99794036,74.37964823,8.1
Kayanza,Kayanza,2011,24-59 months,Vitamin A,28.18597196,9.150654092,27.4030283,43.06190161,74.37964823,45.99794036,74.37964823,8.1
Kayanza,Kayanza,2011,24-59 months,Protein,28.18597196,9.150654092,27.4030283,43.06190161,74.37964823,45.99794036,74.37964823,8.1
Kirundo,Kayanza,2011,0-23 months,Iron,31.38963538,11.28065021,24.96902814,39.23704422,67.77307638,41.91229723,67.77307638,8.4
Kirundo,Kayanza,2011,0-23 months,Vitamin A,31.38963538,11.28065021,24.96902814,39.23704422,67.77307638,41.91229723,67.77307638,8.4
Kirundo,Kayanza,2011,0-23 months,Protein,31.38963538,11.28065021,24.96902814,39.23704422,67.77307638,41.91229723,67.77307638,8.4
Kirundo,Kayanza,2011,24-59 months,Iron,25.68242894,8.337871896,24.96902814,39.23704422,67.77307638,41.91229723,67.77307638,8.4
Kirundo,Kayanza,2011,24-59 months,Vitamin A,25.68242894,8.337871896,24.96902814,39.23704422,67.77307638,41.91229723,67.77307638,8.4
Kirundo,Kayanza,2011,24-59 months,Protein,25.68242894,8.337871896,24.96902814,39.23704422,67.77307638,41.91229723,67.77307638,8.4
Muyinga,Ngozi,2011,0-23 months,Iron,38.54920458,13.8536204,30.66414001,48.18650573,83.23123716,51.4719493,83.23123716,8.6
Muyinga,Ngozi,2011,0-23 months,Vitamin A,38.54920458,13.8536204,30.66414001,48.18650573,83.23123716,51.4719493,83.23123716,8.6
Muyinga,Ngozi,2011,0-23 months,Protein,38.54920458,13.8536204,30.66414001,48.18650573,83.23123716,51.4719493,83.23123716,8.6
Muyinga,Ngozi,2011,24-59 months,Iron,31.54025829,10.23963247,30.66414001,48.18650573,83.23123716,51.4719493,83.23123716,8.6
Muyinga,Ngozi,2011,24-59 months,Vitamin A,31.54025829,10.23963247,30.66414001,48.18650573,83.23123716,51.4719493,83.23123716,8.6
Muyinga,Ngozi,2011,24-59 months,Protein,31.54025829,10.23963247,30.66414001,48.18650573,83.23123716,51.4719493,83.23123716,8.6
Ruyigi,Gitega,2011,0-23 months,Iron,34.44776337,12.37966496,27.40162996,43.05970422,74.37585274,45.99559314,74.37585274,7.1
Ruyigi,Gitega,2011,0-23 months,Vitamin A,34.44776337,12.37966496,27.40162996,43.05970422,74.37585274,45.99559314,74.37585274,7.1
Ruyigi,Gitega,2011,0-23 months,Protein,34.44776337,12.37966496,27.40162996,43.05970422,74.37585274,45.99559314,74.37585274,7.1
Ruyigi,Gitega,2011,24-59 months,Iron,28.18453367,9.150187146,27.40162996,43.05970422,74.37585274,45.99559314,74.37585274,7.1
Ruyigi,Gitega,2011,24-59 months,Vitamin A,28.18453367,9.150187146,27.40162996,43.05970422,74.37585274,45.99559314,74.37585274,7.1
Ruyigi,Gitega,2011,24-59 months,Protein,28.18453367,9.150187146,27.40162996,43.05970422,74.37585274,45.99559314,74.37585274,7.1
Cankuzo,Gitega,2011,0-23 months,Iron,35.04196499,12.59320617,27.87429034,43.80245624,75.65878805,46.78898735,75.65878805,6.3
Cankuzo,Gitega,2011,0-23 months,Vitamin A,35.04196499,12.59320617,27.87429034,43.80245624,75.65878805,46.78898735,75.65878805,6.3
Cankuzo,Gitega,2011,0-23 months,Protein,35.04196499,12.59320617,27.87429034,43.80245624,75.65878805,46.78898735,75.65878805,6.3
Cankuzo,Gitega,2011,24-59 months,Iron,28.67069863,9.308021951,27.87429034,43.80245624,75.65878805,46.78898735,75.65878805,6.3
Cankuzo,Gitega,2011,24-59 months,Vitamin A,28.67069863,9.308021951,27.87429034,43.80245624,75.65878805,46.78898735,75.65878805,6.3
Cankuzo,Gitega,2011,24-59 months,Protein,28.67069863,9.308021951,27.87429034,43.80245624,75.65878805,46.78898735,75.65878805,6.3
Bujumbura,Gitega,2012,0-23 months,Iron,52.31738626,2.144919579,40.1006704,28.90978563,57.81957127,15.85375341,100.7179629,9.9
Bujumbura,Gitega,2012,0-23 months,Vitamin A,52.31738626,2.144919579,40.1006704,28.90978563,57.81957127,15.85375341,100.7179629,9.9
Bujumbura,Gitega,2012,0-23 months,Protein,52.31738626,2.144919579,40.1006704,28.90978563,57.81957127,15.85375341,100.7179629,9.9
Bujumbura,Gitega,2012,24-59 months,Iron,42.80513421,1.585375341,40.1006704,28.90978563,57.81957127,15.85375341,100.7179629,9.9
Bujumbura,Gitega,2012,24-59 months,Vitamin A,42.80513421,1.585375341,40.1006704,28.90978563,57.81957127,15.85375341,100.7179629,9.9
Bujumbura,Gitega,2012,24-59 months,Protein,42.80513421,1.585375341,40.1006704,28.90978563,57.81957127,15.85375341,100.7179629,9.9
Muha,Kayanza,2012,0-23 months,Iron,55.56931607,2.278242905,42.59323692,30.7067522,61.41350439,16.83918669,106.9783625,3.7
Muha,Kayanza,2012,0-23 months,Vitamin A,55.56931607,2.278242905,42.59323692,30.7067522,61.41350439,16.83918669,106.9783625,3.7
Muha,Kayanza,2012,0-23 months,Protein,55.56931607,2.278242905,42.59323692,30.7067522,61.41350439,16.83918669,106.9783625,3.7
Muha,Kayanza,2012,24-59 months,Iron,45.46580406,1.683918669,42.59323692,30.7067522,61.41350439,16.83918669,106.9783625,3.7
Muha,Kayanza,2012,24-59 months,Vitamin A,45.46580406,1.683918669,42.59323692,30.7067522,61.41350439,16.83918669,106.9783625,3.7
Muha,Kayanza,2012,24-59 months,Protein,45.46580406,1.683918669,42.59323692,30.7067522,61.41350439,16.83918669,106.9783625,3.7
Mukaza,Ngozi,2012,0-23 months,Iron,56.64774306,2.322456489,43.41983871,31.30267442,62.60534884,17.16598275,109.0544786,10.2
Mukaza,Ngozi,2012,0-23 months,Vitamin A,56.64774306,2.322456489,43.41983871,31.30267442,62.60534884,17.16598275,109.0544786,10.2
Mukaza,Ngozi,2012,0-23 months,Protein,56.64774306,2.322456489,43.41983871,31.30267442,62.60534884,17.16598275,109.0544786,10.2
Mukaza,Ngozi,2012,24-59 months,Iron,46.34815342,1.716598275,43.41983871,31.30267442,62.60534884,17.16598275,109.0544786,10.2
Mukaza,Ngozi,2012,24-59 months,Vitamin A,46.34815342,1.716598275,43.41983871,31.30267442,62.60534884,17.16598275,109.0544786,10.2
Mukaza,Ngozi,2012,24-59 months,Protein,46.34815342,1.716598275,43.41983871,31.30267442,62.60534884,17.16598275,109.0544786,10.2
Gitega,Kirundo,2012,0-23 months,Iron,57.4245781,2.354305341,44.01527376,31.73194155,63.4638831,17.4013873,110.5499899,7.4
Gitega,Kirundo,2012,0-23 months,Vitamin A,57.4245781,2.354305341,44.01527376,31.73194155,63.4638831,17.4013873,110.5499899,7.4
Gitega,Kirundo,2012,0-23 months,Protein,57.4245781,2.354305341,44.01527376,31.73194155,63.4638831,17.4013873,110.5499899,7.4
Gitega,Kirundo,2012,24-59 months,Iron,46.98374572,1.74013873,44.01527376,31.73194155,63.4638831,17.4013873,110.5499899,7.4
Gitega,Kirundo,2012,24-59 months,Vitamin A,46.98374572,1.74013873,44.01527376,31.73194155,63.4638831,17.4013873,110.5499899,7.4
Gitega,Kirundo,2012,24-59 months,Protein,46.98374572,1.74013873,44.01527376,31.73194155,63.4638831,17.4013873,110.5499899,7.4
Ngozi,Kayanza,2012,0-23 months,Iron,56.16821757,2.302796799,43.05228797,31.03769598,62.07539196,17.02067199,108.1313279,11.9
Ngozi,Kayanza,2012,0-23 months,Vitamin A,56.16821757,2.302796799,43.05228797,31.03769598,62.07539196,17.02067199,108.1313279,11.9
Ngozi,Kayanza,2012,0-23 months,Protein,56.16821757,2.302796799,43.05228797,31.03769598,62.07539196,17.02067199,108.1313279,11.9
Ngozi,Kayanza,2012,24-59 months,Iron,45.95581437,1.702067199,43.05228797,31.03769598,62.07539196,17.02067199,108.1313279,11.9
Ngozi,Kayanza,2012,24-59 months,Vitamin A,45.95581437,1.702067199,43.05228797,31.03769598,62.07539196,17.02067199,108.1313279,11.9
Ngozi,Kayanza,2012,24-59 months,Protein,45.95581437,1.702067199,43.05228797,31.03769598,62.07539196,17.02067199,108.1313279,11.9
Kayanza,Kayanza,2012,0-23 months,Iron,58.80826475,2.411034027,45.07585355,32.49654558,64.99309116,17.82068629,113.2137717,5.3
Kayanza,Kayanza,2012,0-23 months,Vitamin A,58.80826475,2.411034027,45.07585355,32.49654558,64.99309116,17.82068629,113.2137717,5.3
Kayanza,Kayanza,2012,0-23 months,Protein,58.80826475,2.411034027,45.07585355,32.49654558,64.99309116,17.82068629,113.2137717,5.3
Kayanza,Kayanza,2012,24-59 months,Iron,48.11585297,1.782068629,45.07585355,32.49654558,64.99309116,17.82068629,113.2137717,5.3
Kayanza,Kayanza,2012,24-59 months,Vitamin A,48.11585297,1.782068629,45.07585355,32.49654558,64.99309116,17.82068629,113.2137717,5.3
Kayanza,Kayanza,2012,24-59 months,Protein,48.11585297,1.782068629,45.07585355,32.49654558,64.99309116,17.82068629,113.2137717,5.3
Kirundo,Kayanza,2012,0-23 months,Iron,52.31644293,2.144880904,40.09994734,28.90926436,57.81852873,15.85346755,100.7161468,5.7
Kirundo,Kayanza,2012,0-23 months,Vitamin A,52.31644293,2.144880904,40.09994734,28.90926436,57.81852873,15.85346755,100.7161468,5.7
Kirundo,Kayanza,2012,0-23 months,Protein,52.31644293,2.144880904,40.09994734,28.90926436,57.81852873,15.85346755,100.7161468,5.7
Kirundo,Kayanza,2012,24-59 months,Iron,42.8043624,1.585346755,40.09994734,28.90926436,57.81852873,15.85346755,100.7161468,5.7
Kirundo,Kayanza,2012,24-59 months,Vitamin A,42.8043624,1.585346755,40.09994734,28.90926436,57.81852873,15.85346755,100.7161468,5.7
Kirundo,Kayanza,2012,24-59 months,Protein,42.8043624,1.585346755,40.09994734,28.90926436,57.81852873,15.85346755,100.7161468,5.7
Muyinga,Ngozi,2012,0-23 months,Iron,52.45607193,2.150605445,40.20697136,28.98642121,57.97284242,15.89577937,100.9849513,5.6
Muyinga,Ngozi,2012,0-23 months,Vitamin A,52.45607193,2.150605445,40.20697136,28.98642121,57.97284242,15.89577937,100.9849513,5.6
Muyinga,Ngozi,2012,0-23 months,Protein,52.45607193,2.150605445,40.20697136,28.98642121,57.97284242,15.89577937,100.9849513,5.6
Muyinga,Ngozi,2012,24-59 months,Iron,42.91860431,1.589577937,40.20697136,28.98642121,57.97284242,15.89577937,100.9849513,5.6
Muyinga,Ngozi,2012,24-59 months,Vitamin A,42.91860431,1.589577937,40.20697136,28.98642121,57.97284242,15.89577937,100.9849513,5.6
Muyinga,Ngozi,2012,24-59 months,Protein,42.91860431,1.589577937,40.20697136,28.98642121,57.97284242,15.89577937,100.9849513,5.6
Ruyigi,Gitega,2012,0-23 months,Iron,55.82789292,2.288844095,42.79143307,30.8496378,61.6992756,16.91754331,107.4761575,6.6
Ruyigi,Gitega,2012,0-23 months,Vitamin A,55.82789292,2.288844095,42.79143307,30.8496378,61.6992756,16.91754331,107.4761575,6.6
Ruyigi,Gitega,2012,0-23 months,Protein,55.82789292,2.288844095,42.79143307,30.8496378,61.6992756,16.91754331,107.4761575,6.6
Ruyigi,Gitega,2012,24-59 months,Iron,45.67736693,1.691754331,42.79143307,30.8496378,61.6992756,16.91754331,107.4761575,6.6
Ruyigi,Gitega,2012,24-59 months,Vitamin A,45.67736693,1.691754331,42.79143307,30.8496378,61.6992756,16.91754331,107.4761575,6.6
Ruyigi,Gitega,2012,24-59 months,Protein,45.67736693,1.691754331,42.79143307,30.8496378,61.6992756,16.91754331,107.4761575,6.6
Cankuzo,Gitega,2012,0-23 months,Iron,55.01950436,2.255701605,42.17181261,30.40293467,60.80586934,16.67257708,105.9199014,6.7
Cankuzo,Gitega,2012,0-23 months,Vitamin A,55.01950436,2.255701605,42.17181261,30.40293467,60.80586934,16.67257708,105.9199014,6.7
Cankuzo,Gitega,2012,0-23 months,Protein,55.01950436,2.255701605,42.17181261,30.40293467,60.80586934,16.67257708,105.9199014,6.7
Cankuzo,Gitega,2012,24-59 months,Iron,45.01595811,1.667257708,42.17181261,30.40293467,60.80586934,16.67257708,105.9199014,6.7
Cankuzo,Gitega,2012,24-59 months,Vitamin A,45.01595811,1.667257708,42.17181261,30.40293467,60.80586934,16.67257708,105.9199014,6.7
Cankuzo,Gitega,2012,24-59 months,Protein,45.01595811,1.667257708,42.17181261,30.40293467,60.80586934,16.67257708,105.9199014,6.7
Bujumbura,Gitega,2013,0-23 months,Iron,50.35427198,8.960528089,39.93278822,81.81351733,22.40132022,19.47940889,49.67249267,6.2
Bujumbura,Gitega,2013,0-23 months,Vitamin A,50.35427198,8.960528089,39.93278822,81.81351733,22.40132022,19.47940889,49.67249267,6.2
Bujumbura,Gitega,2013,0-23 months,Protein,50.35427198,8.960528089,39.93278822,81.81351733,22.40132022,19.47940889,49.67249267,6.2
Bujumbura,Gitega,2013,24-59 months,Iron,41.1989498,6.622999022,39.93278822,81.81351733,22.40132022,19.47940889,49.67249267,6.2
Bujumbura,Gitega,2013,24-59 months,Vitamin A,41.1989498,6.622999022,39.93278822,81.81351733,22.40132022,19.47940889,49.67249267,6.2
Bujumbura,Gitega,2013,24-59 months,Protein,41.1989498,6.622999022,39.93278822,81.81351733,22.40132022,19.47940889,49.67249267,6.2
Muha,Kayanza,2013,0-23 months,Iron,47.88041431,8.520305835,37.97092818,77.79409675,21.30076459,18.52240399,47.23213017,5.9
Muha,Kayanza,2013,0-23 months,Vitamin A,47.88041431,8.520305835,37.97092818,77.79409675,21.30076459,18.52240399,47.23213017,5.9
Muha,Kayanza,2013,0-23 months,Protein,47.88041431,8.520305835,37.97092818,77.79409675,21.30076459,18.52240399,47.23213017,5.9
Muha,Kayanza,2013,24-59 months,Iron,39.17488444,6.297617356,37.97092818,77.79409675,21.30076459,18.52240399,47.23213017,5.9
Muha,Kayanza,2013,24-59 months,Vitamin A,39.17488444,6.297617356,37.97092818,77.79409675,21.30076459,18.52240399,47.23213017,5.9
